age,attrition,business-travel,department,distance-from-home,education,education-field,employee-number,environment-satisfaction,gender,job-involvement,job-level,job-role,job-satisfaction,marial-status,monthly-income,number-of-companies-worked-at,over-time,last-salary-increase-percentage,performance-rating,relationship-satisfaction,stock-option-level,total-working-years,work-life-balance,years-at-company,years-in-current-role,years-since-last-promotion,years-with-current-manager
33.0,No,Travel_Rarely,Sales,8.0,4.0,Marketing,677.0,3.0,Male,3.0,2.0,Sales Executive,3.0,Divorced,7104.0,0.0,No,12.0,3.0,4.0,0.0,6.0,3.0,5.0,0.0,1.0,2.0
32.0,No,Travel_Rarely,Research & Development,9.0,4.0,Life Sciences,679.0,1.0,Female,3.0,2.0,Research Scientist,4.0,Married,6322.0,1.0,Yes,12.0,3.0,4.0,1.0,6.0,2.0,6.0,4.0,0.0,5.0
30.0,No,Travel_Frequently,Research & Development,3.0,3.0,Medical,680.0,3.0,Female,3.0,1.0,Research Scientist,3.0,Divorced,2083.0,1.0,No,20.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
53.0,No,Travel_Rarely,Sales,1.0,1.0,Medical,682.0,4.0,Female,3.0,2.0,Sales Executive,1.0,Single,8381.0,7.0,No,20.0,4.0,4.0,0.0,18.0,4.0,14.0,7.0,8.0,10.0
34.0,No,Travel_Rarely,Research & Development,1.0,5.0,Life Sciences,683.0,2.0,Male,3.0,1.0,Research Scientist,4.0,Married,2691.0,1.0,No,12.0,3.0,4.0,1.0,10.0,2.0,10.0,9.0,8.0,8.0
45.0,Yes,Travel_Frequently,Sales,26.0,4.0,Life Sciences,684.0,1.0,Female,3.0,2.0,Sales Executive,1.0,Married,4286.0,2.0,No,14.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
26.0,No,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,686.0,3.0,Female,3.0,1.0,Laboratory Technician,4.0,Married,2659.0,1.0,Yes,13.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0
37.0,No,Travel_Rarely,Research & Development,3.0,3.0,Other,689.0,3.0,Male,3.0,3.0,Manufacturing Director,3.0,Married,9434.0,1.0,No,15.0,3.0,3.0,1.0,10.0,3.0,10.0,7.0,7.0,8.0
29.0,No,Travel_Rarely,Sales,3.0,2.0,Medical,690.0,2.0,Female,3.0,2.0,Sales Executive,3.0,Married,5561.0,1.0,No,14.0,3.0,1.0,1.0,6.0,2.0,6.0,0.0,1.0,2.0
35.0,No,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,691.0,2.0,Male,1.0,2.0,Research Scientist,4.0,Single,6646.0,1.0,No,13.0,3.0,2.0,0.0,17.0,3.0,17.0,11.0,11.0,8.0
33.0,No,Travel_Frequently,Research & Development,6.0,3.0,Life Sciences,692.0,3.0,Male,3.0,2.0,Healthcare Representative,,Divorced,7725.0,3.0,No,23.0,4.0,3.0,1.0,15.0,1.0,13.0,11.0,4.0,7.0
54.0,No,Travel_Rarely,Human Resources,19.0,4.0,Medical,698.0,3.0,Male,3.0,3.0,Human Resources,2.0,Married,10725.0,2.0,No,15.0,3.0,3.0,1.0,16.0,4.0,9.0,7.0,7.0,1.0
36.0,No,Travel_Rarely,Research & Development,9.0,2.0,Medical,699.0,2.0,Male,2.0,2.0,Manufacturing Director,2.0,Divorced,8847.0,2.0,Yes,11.0,3.0,3.0,1.0,13.0,3.0,3.0,2.0,0.0,2.0
27.0,No,Travel_Rarely,Research & Development,3.0,4.0,Medical,700.0,1.0,Male,2.0,1.0,Research Scientist,4.0,Single,2045.0,0.0,No,13.0,3.0,4.0,0.0,5.0,3.0,4.0,2.0,1.0,1.0
20.0,Yes,Travel_Rarely,Research & Development,10.0,1.0,Medical,701.0,4.0,Male,3.0,1.0,Research Scientist,3.0,Single,1009.0,1.0,Yes,11.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
33.0,Yes,Travel_Frequently,Research & Development,3.0,3.0,Life Sciences,702.0,1.0,Male,3.0,1.0,Research Scientist,1.0,Single,3348.0,1.0,Yes,11.0,3.0,1.0,0.0,10.0,3.0,10.0,8.0,9.0,7.0
35.0,No,Non-Travel,Research & Development,3.0,3.0,Life Sciences,704.0,3.0,Male,2.0,1.0,Laboratory Technician,3.0,Married,1281.0,1.0,No,18.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
23.0,No,Travel_Rarely,Research & Development,4.0,3.0,Medical,705.0,1.0,Male,4.0,1.0,Research Scientist,1.0,Married,2819.0,2.0,No,16.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,0.0,2.0
25.0,No,Travel_Rarely,Sales,8.0,3.0,Life Sciences,707.0,4.0,Male,4.0,2.0,Sales Executive,2.0,Married,4851.0,0.0,No,22.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0
38.0,No,Travel_Rarely,Sales,7.0,4.0,Marketing,709.0,4.0,Female,2.0,2.0,Sales Executive,4.0,Single,4028.0,0.0,No,20.0,4.0,1.0,0.0,8.0,3.0,7.0,7.0,0.0,5.0
29.0,No,Travel_Frequently,Research & Development,1.0,4.0,Life Sciences,710.0,2.0,Male,1.0,1.0,Research Scientist,4.0,Divorced,2720.0,1.0,No,18.0,3.0,4.0,1.0,10.0,3.0,10.0,7.0,2.0,8.0
48.0,No,Travel_Rarely,Sales,2.0,1.0,Marketing,712.0,2.0,Male,4.0,2.0,Sales Executive,2.0,Married,8120.0,3.0,No,12.0,3.0,4.0,0.0,12.0,3.0,2.0,2.0,2.0,2.0
27.0,No,Travel_Frequently,Sales,3.0,1.0,Medical,714.0,4.0,Female,4.0,2.0,Sales Executive,4.0,Divorced,4647.0,1.0,Yes,20.0,4.0,2.0,2.0,6.0,3.0,6.0,5.0,0.0,4.0
37.0,No,Travel_Rarely,Research & Development,10.0,2.0,Life Sciences,715.0,4.0,Male,4.0,1.0,Research Scientist,4.0,Single,4680.0,3.0,No,17.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0
50.0,No,Travel_Rarely,Research & Development,28.0,1.0,Medical,716.0,4.0,Male,4.0,1.0,Laboratory Technician,3.0,Married,3221.0,1.0,Yes,11.0,3.0,3.0,3.0,20.0,3.0,20.0,8.0,3.0,8.0
34.0,No,Travel_Rarely,Research & Development,9.0,3.0,Medical,717.0,4.0,Female,2.0,3.0,Healthcare Representative,2.0,Single,8621.0,1.0,No,14.0,3.0,2.0,0.0,9.0,4.0,8.0,7.0,7.0,7.0
24.0,Yes,Travel_Rarely,Sales,3.0,2.0,Life Sciences,720.0,1.0,Female,3.0,2.0,Sales Executive,3.0,Single,4577.0,9.0,No,14.0,3.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0
39.0,No,Travel_Rarely,Research & Development,2.0,4.0,Technical Degree,721.0,4.0,Female,2.0,2.0,Healthcare Representative,3.0,Single,4553.0,1.0,No,11.0,3.0,1.0,0.0,20.0,3.0,20.0,7.0,11.0,10.0
,No,Travel_Rarely,Sales,10.0,3.0,Marketing,722.0,4.0,Male,3.0,2.0,Sales Executive,4.0,Single,5396.0,1.0,No,12.0,3.0,4.0,0.0,10.0,2.0,10.0,7.0,0.0,8.0
50.0,Yes,Travel_Frequently,Sales,8.0,2.0,Technical Degree,723.0,2.0,Male,3.0,2.0,Sales Executive,3.0,Married,6796.0,3.0,Yes,14.0,3.0,1.0,1.0,18.0,3.0,4.0,3.0,1.0,3.0
38.0,No,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,724.0,2.0,Female,4.0,2.0,Healthcare Representative,4.0,Single,7625.0,0.0,No,13.0,3.0,3.0,0.0,10.0,2.0,9.0,7.0,1.0,8.0
27.0,No,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,725.0,3.0,Female,3.0,3.0,Manufacturing Director,1.0,Married,7412.0,1.0,No,11.0,3.0,4.0,0.0,9.0,3.0,9.0,7.0,0.0,7.0
32.0,No,Travel_Rarely,Research & Development,3.0,2.0,Life Sciences,727.0,3.0,Female,3.0,3.0,Research Director,4.0,Single,11159.0,3.0,No,15.0,3.0,4.0,0.0,10.0,3.0,7.0,7.0,7.0,7.0
47.0,No,Travel_Rarely,Sales,14.0,4.0,Marketing,728.0,4.0,Male,3.0,2.0,Sales Executive,1.0,Single,4960.0,2.0,No,12.0,3.0,4.0,0.0,20.0,3.0,7.0,7.0,1.0,7.0
40.0,No,Travel_Frequently,Sales,5.0,4.0,Life Sciences,729.0,4.0,Male,2.0,3.0,Sales Executive,1.0,Married,10475.0,5.0,Yes,21.0,4.0,3.0,1.0,20.0,3.0,18.0,13.0,1.0,12.0
53.0,No,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,730.0,3.0,Male,4.0,4.0,Research Director,3.0,Married,14814.0,3.0,No,19.0,3.0,3.0,0.0,32.0,3.0,5.0,1.0,1.0,3.0
41.0,No,Travel_Rarely,Human Resources,10.0,4.0,Human Resources,731.0,2.0,Male,2.0,5.0,Manager,4.0,Divorced,19141.0,3.0,No,15.0,3.0,2.0,3.0,23.0,2.0,21.0,6.0,12.0,6.0
60.0,No,Travel_Rarely,Sales,16.0,4.0,Marketing,732.0,1.0,Male,3.0,2.0,Sales Executive,1.0,Single,5405.0,8.0,No,14.0,3.0,4.0,0.0,10.0,3.0,2.0,2.0,2.0,2.0
27.0,No,Travel_Frequently,Research & Development,10.0,2.0,Life Sciences,733.0,4.0,Male,3.0,3.0,Manufacturing Director,1.0,Divorced,8793.0,1.0,No,21.0,4.0,3.0,2.0,9.0,2.0,9.0,7.0,1.0,7.0
41.0,No,Travel_Rarely,Human Resources,1.0,3.0,Human Resources,734.0,4.0,Male,2.0,5.0,Manager,3.0,Married,19189.0,1.0,No,12.0,3.0,2.0,1.0,22.0,3.0,22.0,7.0,2.0,10.0
50.0,No,Travel_Rarely,Sales,8.0,4.0,Marketing,738.0,4.0,Male,3.0,1.0,Sales Representative,2.0,Married,3875.0,7.0,No,15.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0
28.0,Yes,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,741.0,1.0,Female,1.0,1.0,Research Scientist,2.0,Single,2216.0,7.0,Yes,13.0,3.0,4.0,0.0,10.0,3.0,7.0,7.0,3.0,7.0
36.0,No,Non-Travel,Research & Development,8.0,3.0,Life Sciences,742.0,1.0,Female,4.0,3.0,Research Director,1.0,Married,11713.0,9.0,No,14.0,3.0,1.0,1.0,10.0,3.0,8.0,7.0,0.0,5.0
38.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,743.0,3.0,Female,3.0,3.0,Manufacturing Director,3.0,Single,7861.0,4.0,Yes,14.0,3.0,4.0,0.0,,4.0,1.0,0.0,0.0,0.0
44.0,No,Non-Travel,Research & Development,24.0,3.0,Medical,744.0,1.0,Male,1.0,1.0,Laboratory Technician,3.0,Single,3708.0,2.0,No,14.0,3.0,3.0,0.0,9.0,3.0,5.0,2.0,1.0,4.0
47.0,No,,Sales,3.0,3.0,Medical,746.0,4.0,Female,3.0,4.0,Sales Executive,3.0,Divorced,13770.0,9.0,Yes,12.0,3.0,4.0,2.0,,2.0,22.0,2.0,11.0,13.0
30.0,No,Travel_Rarely,Sales,27.0,5.0,Marketing,747.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Divorced,5304.0,7.0,No,23.0,4.0,4.0,1.0,10.0,2.0,8.0,7.0,7.0,7.0
29.0,No,Travel_Rarely,Sales,10.0,3.0,Life Sciences,749.0,3.0,Male,3.0,1.0,Sales Representative,3.0,Single,2642.0,1.0,No,11.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
42.0,Yes,Travel_Frequently,Research & Development,19.0,3.0,Medical,752.0,3.0,Male,4.0,1.0,Research Scientist,3.0,Divorced,2759.0,6.0,Yes,12.0,3.0,4.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0
43.0,No,Travel_Frequently,Sales,15.0,3.0,Life Sciences,754.0,,Male,2.0,2.0,Sales Executive,4.0,Married,6804.0,3.0,No,18.0,3.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0
34.0,No,Travel_Rarely,Research & Development,8.0,2.0,Medical,757.0,2.0,Female,3.0,2.0,Healthcare Representative,3.0,Single,6142.0,3.0,No,11.0,3.0,4.0,0.0,10.0,3.0,5.0,1.0,4.0,3.0
23.0,No,Travel_Rarely,Research & Development,9.0,1.0,Medical,758.0,2.0,Male,3.0,1.0,Laboratory Technician,1.0,Married,2500.0,1.0,No,14.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,0.0,
39.0,No,Travel_Rarely,Human Resources,3.0,3.0,Human Resources,760.0,3.0,Female,4.0,2.0,Human Resources,2.0,Married,6389.0,9.0,No,15.0,3.0,3.0,1.0,12.0,1.0,8.0,3.0,3.0,6.0
56.0,No,Travel_Rarely,Research & Development,9.0,3.0,Medical,762.0,3.0,Male,3.0,4.0,Healthcare Representative,4.0,Married,11103.0,7.0,No,11.0,3.0,3.0,0.0,30.0,2.0,10.0,7.0,1.0,1.0
40.0,No,Travel_Rarely,Research & Development,2.0,1.0,Medical,763.0,4.0,Female,2.0,1.0,Research Scientist,4.0,Single,2342.0,0.0,Yes,20.0,4.0,4.0,0.0,5.0,2.0,4.0,2.0,2.0,3.0
27.0,No,Travel_Rarely,Research & Development,7.0,3.0,Medical,764.0,4.0,Female,2.0,2.0,Healthcare Representative,1.0,Single,6811.0,8.0,No,19.0,3.0,1.0,0.0,9.0,1.0,7.0,6.0,0.0,7.0
29.0,No,Travel_Rarely,Sales,10.0,3.0,Marketing,766.0,4.0,Male,3.0,1.0,Sales Representative,2.0,Divorced,2297.0,1.0,No,14.0,3.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0
53.0,No,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,769.0,4.0,Male,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,2.0,No,17.0,3.0,4.0,0.0,19.0,3.0,2.0,2.0,2.0,2.0
35.0,No,Non-Travel,Research & Development,2.0,4.0,Life Sciences,771.0,4.0,Female,3.0,2.0,Healthcare Representative,1.0,Divorced,5093.0,2.0,No,11.0,3.0,1.0,1.0,16.0,4.0,1.0,0.0,0.0,0.0
32.0,No,Travel_Frequently,Research & Development,24.0,4.0,Life Sciences,772.0,1.0,Male,3.0,2.0,Laboratory Technician,4.0,Married,5309.0,1.0,No,15.0,3.0,4.0,2.0,10.0,3.0,10.0,8.0,4.0,7.0
38.0,No,Travel_Rarely,Research & Development,2.0,5.0,Medical,773.0,4.0,Male,3.0,1.0,Research Scientist,3.0,Married,3057.0,6.0,Yes,13.0,3.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0
,No,Travel_Rarely,Research & Development,8.0,5.0,Life Sciences,775.0,2.0,Female,3.0,2.0,Manufacturing Director,1.0,Divorced,5121.0,3.0,No,14.0,3.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0
52.0,No,Travel_Rarely,Sales,3.0,4.0,Marketing,776.0,3.0,Male,2.0,4.0,Manager,1.0,Married,16856.0,1.0,No,11.0,3.0,1.0,0.0,34.0,4.0,34.0,6.0,1.0,16.0
33.0,Yes,Travel_Rarely,Research & Development,1.0,4.0,Other,780.0,4.0,Male,3.0,1.0,Research Scientist,4.0,Single,2686.0,1.0,Yes,13.0,3.0,3.0,0.0,10.0,2.0,10.0,9.0,7.0,8.0
25.0,No,Travel_Rarely,Sales,26.0,1.0,Medical,781.0,3.0,Female,3.0,2.0,Sales Executive,4.0,Single,6180.0,1.0,No,23.0,4.0,2.0,0.0,6.0,2.0,6.0,5.0,1.0,4.0
45.0,No,Travel_Rarely,Sales,2.0,2.0,Technical Degree,783.0,2.0,Male,1.0,2.0,Sales Representative,3.0,Single,6632.0,0.0,No,13.0,3.0,1.0,0.0,9.0,3.0,8.0,7.0,3.0,1.0
23.0,No,Travel_Rarely,Research & Development,10.0,1.0,Medical,784.0,1.0,Male,4.0,1.0,Research Scientist,3.0,Single,3505.0,1.0,No,18.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0
47.0,Yes,Travel_Frequently,Sales,27.0,2.0,Life Sciences,785.0,2.0,Female,4.0,2.0,Sales Executive,3.0,Single,6397.0,4.0,,12.0,3.0,4.0,0.0,8.0,3.0,5.0,4.0,1.0,3.0
34.0,No,Travel_Rarely,Sales,2.0,3.0,Other,786.0,4.0,Male,3.0,2.0,Sales Executive,4.0,Single,6274.0,1.0,No,22.0,4.0,3.0,0.0,6.0,3.0,6.0,5.0,1.0,4.0
,Yes,Travel_Rarely,Research & Development,2.0,3.0,Medical,787.0,4.0,Male,3.0,5.0,Manager,1.0,Married,19859.0,5.0,Yes,13.0,3.0,4.0,1.0,24.0,3.0,5.0,2.0,1.0,4.0
36.0,No,Non-Travel,Sales,8.0,4.0,Life Sciences,789.0,1.0,Male,2.0,3.0,Sales Executive,1.0,Single,7587.0,1.0,No,15.0,3.0,2.0,0.0,10.0,3.0,10.0,7.0,0.0,9.0
52.0,No,Non-Travel,Research & Development,19.0,4.0,Medical,791.0,4.0,,3.0,,Research Scientist,4.0,Married,4258.0,0.0,No,18.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,2.0
26.0,No,Travel_Frequently,Research & Development,1.0,2.0,Life Sciences,792.0,1.0,Female,1.0,1.0,Laboratory Technician,4.0,Divorced,4364.0,3.0,No,14.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0
29.0,No,Travel_Rarely,Research & Development,27.0,3.0,Medical,793.0,2.0,Female,3.0,2.0,Healthcare Representative,3.0,Married,4335.0,4.0,No,12.0,3.0,1.0,1.0,11.0,2.0,8.0,7.0,1.0,1.0
26.0,Yes,Travel_Rarely,Sales,8.0,3.0,Technical Degree,796.0,4.0,Male,2.0,2.0,Sales Executive,1.0,Single,5326.0,6.0,No,17.0,3.0,3.0,0.0,6.0,,4.0,3.0,1.0,2.0
34.0,No,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,797.0,2.0,Female,4.0,1.0,Research Scientist,4.0,Single,3280.0,2.0,No,16.0,3.0,3.0,0.0,10.0,3.0,4.0,2.0,1.0,3.0
54.0,No,Travel_Rarely,Research & Development,19.0,4.0,Medical,799.0,4.0,Female,3.0,2.0,Manufacturing Director,1.0,Divorced,5485.0,9.0,Yes,11.0,3.0,2.0,2.0,9.0,3.0,5.0,3.0,1.0,4.0
27.0,No,Travel_Frequently,Sales,8.0,1.0,Marketing,800.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Married,4342.0,0.0,No,19.0,3.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0
37.0,No,Travel_Rarely,Research & Development,10.0,1.0,Life Sciences,802.0,4.0,Female,3.0,1.0,Research Scientist,1.0,Divorced,2782.0,0.0,Yes,13.0,3.0,2.0,2.0,6.0,2.0,5.0,3.0,4.0,3.0
38.0,No,Travel_Frequently,Research & Development,2.0,4.0,Life Sciences,803.0,1.0,Female,4.0,2.0,Manufacturing Director,1.0,Single,5980.0,6.0,Yes,12.0,3.0,4.0,0.0,17.0,3.0,15.0,7.0,4.0,12.0
34.0,No,Travel_Rarely,Research & Development,2.0,4.0,Medical,804.0,3.0,Female,2.0,1.0,Research Scientist,1.0,Single,4381.0,1.0,No,11.0,3.0,3.0,0.0,6.0,3.0,6.0,5.0,1.0,3.0
35.0,No,Travel_Rarely,Sales,8.0,4.0,Life Sciences,805.0,1.0,Female,3.0,1.0,Sales Representative,4.0,Married,2572.0,1.0,No,16.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0
30.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,806.0,4.0,Male,1.0,1.0,Laboratory Technician,3.0,Married,3833.0,3.0,No,21.0,4.0,3.0,2.0,7.0,3.0,2.0,2.0,0.0,2.0
40.0,No,Travel_Frequently,Research & Development,2.0,2.0,Medical,807.0,3.0,Female,4.0,2.0,Healthcare Representative,2.0,Married,4244.0,1.0,No,24.0,4.0,4.0,1.0,8.0,3.0,8.0,7.0,3.0,7.0
34.0,No,Travel_Rarely,Sales,8.0,2.0,Life Sciences,808.0,3.0,Female,3.0,2.0,Sales Executive,1.0,Married,6500.0,5.0,No,17.0,3.0,2.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0
42.0,No,Travel_Frequently,Research & Development,8.0,3.0,Life Sciences,809.0,2.0,Male,3.0,5.0,Manager,4.0,Divorced,,1.0,No,13.0,3.0,2.0,1.0,24.0,2.0,24.0,7.0,14.0,9.0
23.0,Yes,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,811.0,3.0,Male,4.0,1.0,Laboratory Technician,,Married,1601.0,1.0,Yes,21.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
24.0,No,Non-Travel,Research & Development,9.0,3.0,Life Sciences,812.0,3.0,Male,2.0,1.0,Laboratory Technician,2.0,Divorced,2694.0,1.0,No,11.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
52.0,,Travel_Rarely,Research & Development,11.0,4.0,Life Sciences,813.0,4.0,Female,3.0,2.0,Laboratory Technician,3.0,Married,3149.0,8.0,No,20.0,4.0,2.0,1.0,9.0,3.0,5.0,2.0,1.0,4.0
50.0,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,815.0,3.0,Male,,4.0,Research Director,3.0,Married,17639.0,5.0,No,16.0,3.0,4.0,0.0,30.0,3.0,4.0,3.0,0.0,3.0
29.0,Yes,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,816.0,2.0,Female,2.0,1.0,Laboratory Technician,1.0,Married,2319.0,1.0,Yes,11.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
33.0,No,Travel_Rarely,Research & Development,7.0,3.0,Medical,817.0,3.0,Male,3.0,3.0,Research Director,3.0,Married,11691.0,0.0,No,11.0,3.0,4.0,0.0,14.0,4.0,13.0,9.0,3.0,7.0
33.0,Yes,Travel_Rarely,Sales,16.0,3.0,Marketing,819.0,1.0,Female,3.0,2.0,Sales Executive,1.0,Single,5324.0,5.0,No,15.0,3.0,3.0,0.0,6.0,3.0,3.0,2.0,0.0,2.0
47.0,No,Travel_Rarely,Research & Development,2.0,2.0,Other,820.0,3.0,Female,3.0,4.0,Manager,4.0,Married,16752.0,1.0,Yes,11.0,3.0,3.0,1.0,26.0,2.0,26.0,14.0,3.0,0.0
36.0,No,Travel_Rarely,Research & Development,1.0,3.0,Other,823.0,3.0,Female,3.0,2.0,Manufacturing Director,2.0,Married,5228.0,0.0,No,15.0,3.0,1.0,1.0,10.0,3.0,9.0,7.0,0.0,5.0
29.0,No,Travel_Rarely,Research & Development,23.0,2.0,Life Sciences,824.0,3.0,Male,4.0,1.0,Research Scientist,3.0,Married,2700.0,1.0,No,24.0,4.0,3.0,1.0,10.0,3.0,10.0,7.0,0.0,7.0
58.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,825.0,4.0,Male,3.0,5.0,Research Director,2.0,Single,19246.0,7.0,Yes,12.0,3.0,4.0,0.0,40.0,3.0,31.0,15.0,13.0,8.0
35.0,No,Travel_Rarely,Research & Development,1.0,4.0,Life Sciences,826.0,4.0,Female,4.0,1.0,Research Scientist,3.0,Single,2506.0,3.0,No,13.0,3.0,3.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0
42.0,No,Travel_Rarely,Research & Development,1.0,,Life Sciences,827.0,4.0,Female,2.0,2.0,Manufacturing Director,4.0,Married,6062.0,,Yes,13.0,3.0,4.0,1.0,8.0,3.0,4.0,3.0,0.0,2.0
28.0,Yes,Travel_Rarely,Research & Development,2.0,4.0,Medical,828.0,3.0,Male,3.0,1.0,Research Scientist,3.0,,4382.0,6.0,No,17.0,3.0,4.0,0.0,5.0,2.0,2.0,2.0,2.0,1.0
36.0,No,Travel_Rarely,Human Resources,13.0,3.0,Human Resources,829.0,3.0,Male,3.0,1.0,Human Resources,2.0,Married,2143.0,4.0,No,13.0,3.0,2.0,1.0,8.0,3.0,5.0,2.0,0.0,4.0
32.0,No,Travel_Rarely,Research & Development,4.0,3.0,Life Sciences,830.0,3.0,Female,2.0,2.0,Manufacturing Director,3.0,Married,6162.0,1.0,No,12.0,3.0,3.0,1.0,14.0,3.0,14.0,13.0,6.0,8.0
40.0,No,Travel_Frequently,Research & Development,16.0,4.0,Medical,832.0,1.0,Male,2.0,2.0,Laboratory Technician,3.0,Single,5094.0,6.0,No,14.0,3.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0
30.0,No,Travel_Rarely,Research & Development,2.0,3.0,Medical,833.0,3.0,Female,2.0,2.0,Manufacturing Director,4.0,Single,6877.0,5.0,Yes,24.0,4.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0
45.0,No,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,834.0,2.0,Female,2.0,1.0,Research Scientist,3.0,Single,2274.0,1.0,No,14.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
42.0,No,Travel_Rarely,Research & Development,29.0,3.0,Life Sciences,836.0,2.0,Male,3.0,2.0,Manufacturing Director,2.0,Married,4434.0,1.0,No,13.0,3.0,4.0,1.0,10.0,2.0,9.0,8.0,7.0,8.0
38.0,No,Travel_Frequently,Research & Development,12.0,3.0,Life Sciences,837.0,1.0,Male,2.0,2.0,Healthcare Representative,1.0,Divorced,6288.0,2.0,No,15.0,3.0,3.0,1.0,13.0,2.0,4.0,3.0,1.0,2.0
34.0,No,Travel_Frequently,Research & Development,16.0,4.0,Life Sciences,838.0,3.0,Female,2.0,1.0,Research Scientist,4.0,Single,2553.0,,No,16.0,3.0,3.0,0.0,6.0,3.0,5.0,2.0,1.0,3.0
49.0,Yes,Travel_Rarely,Sales,11.0,3.0,Marketing,840.0,3.0,Female,3.0,3.0,Sales Executive,4.0,Married,7654.0,1.0,No,18.0,3.0,1.0,2.0,9.0,4.0,9.0,8.0,7.0,7.0
55.0,Yes,Travel_Rarely,Sales,2.0,1.0,Medical,842.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Single,5160.0,4.0,No,16.0,3.0,3.0,0.0,12.0,2.0,9.0,7.0,,3.0
43.0,No,Travel_Rarely,Research & Development,14.0,2.0,Life Sciences,843.0,2.0,Male,3.0,4.0,Research Director,1.0,Married,17159.0,6.0,No,24.0,4.0,3.0,1.0,22.0,3.0,4.0,1.0,1.0,0.0
27.0,No,Travel_Rarely,Research & Development,5.0,1.0,Technical Degree,844.0,3.0,Male,2.0,3.0,Research Director,4.0,Divorced,12808.0,1.0,Yes,16.0,3.0,2.0,1.0,9.0,3.0,9.0,8.0,0.0,8.0
35.0,No,Travel_Rarely,Research & Development,7.0,3.0,Other,845.0,3.0,Male,3.0,3.0,Manufacturing Director,3.0,Single,10221.0,3.0,No,21.0,4.0,2.0,0.0,17.0,4.0,8.0,5.0,1.0,6.0
28.0,No,Travel_Rarely,Sales,2.0,4.0,Marketing,846.0,2.0,Female,3.0,2.0,Sales Executive,2.0,Married,4779.0,1.0,Yes,20.0,4.0,1.0,0.0,8.0,3.0,8.0,7.0,7.0,5.0
34.0,No,Travel_Rarely,Human Resources,3.0,2.0,Human Resources,847.0,3.0,Male,3.0,1.0,Human Resources,4.0,Married,3737.0,0.0,No,19.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0
26.0,Yes,Travel_Frequently,Research & Development,5.0,2.0,Medical,,3.0,Female,2.0,1.0,Research Scientist,3.0,Married,2366.0,1.0,Yes,14.0,3.0,1.0,1.0,8.0,3.0,8.0,7.0,1.0,7.0
